"Particle.ID","Class","Area..ABD.","Area..Filled.","Aspect.Ratio","Calibration.Factor","Calibration.Image","Camera","Capture.X","Capture.Y","Circle.Fit","Circularity","Circularity..Hu.","Compactness","Convex.Perimeter","Convexity","Date","Diameter..ABD.","Diameter..ESD.","Diameter..FD.","Edge.Gradient","Elapsed.Time","Elongation","Feret.Angle.Max","Feret.Angle.Min","Fiber.Curl","Fiber.Straightness","Filter.Score","Geodesic.Aspect.Ratio","Geodesic.Length","Geodesic.Thickness","Image.File","Image.Height","Image.Width","Image.X","Image.Y","Intensity","Length","Original.Reference.ID","Particles.Per.Chain","Perimeter","Roughness","Sigma.Intensity","Source.Image","Sphere.Complement","Sphere.Count","Sphere.Unknown","Sphere.Volume","Sum.Intensity","Symmetry","Time","Timestamp","Transparency","Volume..ABD.","Volume..ESD.","Width","Genus","Family","Order","Nauplius","Group","Zooplankton","Partial","Final_ID","Check"
198,"Rotifer",33677.9563,33677.9563,0.8681,9.47,1,1,822,378,0.8632,0.9134,0.9828,1.0948,740.2708,1,"2025-12-02",207.0751,216.4946,207.0751,138.7671,253.969,1,-85,20,0,1.1769,0,1,205.1889,205.1889,"20240430_Erie_WNS0904_2mm_Rep6_000013.tif",39,36,365,851,94.9304,241.485,"C8F05071-9220-4439-9871-70C171F66C01",1,820.7554,1.1087,54.0673,2012,0,0,0,0,51832,0.8313,"9:24:45","2025-12-02T09:24:45.272",0.0435,4650000,5310000,194.135,,,,"No","Rotifer","Yes",,,0
199,"Rotifer",33529.2345,33529.2345,0.7929,9.47,1,1,1028,1879,0.8209,0.8743,0.9685,1.1438,743.7795,1,"2025-12-02",206.6174,217.0211,206.6174,81.0132,254.094,1,-80,10,0,1.1987,0,1,209.3495,209.3495,"20240430_Erie_WNS0904_2mm_Rep6_000013.tif",40,35,596,851,92.7739,250.955,"E89E428A-59AA-49E5-9D37-4922D08798FB",1,837.398,1.1259,46.9105,2013,0,0,0,0,50469,0.8755,"9:24:45","2025-12-02T09:24:45.398",0.0479,4620000,5350000,184.665,,,,"No","Rotifer","Yes",,,0
200,"Rotifer",24794.436,24794.436,0.9884,9.47,1,1,649,1659,0.9481,0.9405,0.999,1.0632,638.9712,1,"2025-12-02",177.6774,183.8761,177.6774,150.2462,254.344,1,-50,0,0,1.0882,0,1,178.4037,178.4037,"20240430_Erie_WNS0904_2mm_Rep6_000013.tif",34,33,757,851,93.1835,194.135,"294A870E-7477-48BA-AF96-53CBEA6DB4C1",1,713.6147,1.1168,56.9611,2015,0,0,0,0,39603,0.9303,"9:24:45","2025-12-02T09:24:45.650",0.0337,2940000,3260000,175.195,,,,"No","Rotifer","Yes",,,0
201,"Rotifer",31379.2669,31379.2669,0.6709,9.47,1,1,438,266,0.7263,0.8955,0.9217,1.1167,733.8777,1,"2025-12-02",199.8833,213.6015,199.8833,156.1644,255.609,1,20,-65,0,1.341,0,1,201.2664,201.2664,"20240430_Erie_WNS0904_2mm_Rep6_000013.tif",34,39,1020,851,88.0835,269.895,"696492A5-AC18-492D-B1CD-40F2F6DC4319",1,805.0655,1.097,44.3932,2025,0,0,0,0,45363,0.8815,"9:24:46","2025-12-02T09:24:46.911",0.0642,4180000,5100000,165.725,,,,"No","Rotifer","Yes",,,0
202,"Rotifer",26608.9422,26681.7727,0.6088,9.47,1,1,996,257,0.6456,0.8224,0.8685,1.2159,703.2602,1,"2025-12-02",184.064,203.8683,184.3157,124.3803,257.75,1,-25,50,0,1.2769,0,1,196.5314,196.5314,"20240430_Erie_WNS0904_2mm_Rep6_000013.tif",34,38,351,1181,107.5844,250.955,"B874B4F8-3773-460E-8F2F-10A4625E2C90",1,786.1255,1.1178,47.4467,2042,0,0,0,0,48413,0.6733,"9:24:49","2025-12-02T09:24:49.054",0.0971,3270000,4440000,146.785,,,,"No","Rotifer","Yes",,,0
203,"Rotifer",29462.6277,29462.6277,0.4269,9.47,1,1,995,1267,0.317,0.508,0.6399,1.9685,834.3733,0.9081,"2025-12-02",193.6827,245.1679,193.6827,149.828,257.875,3.9297,-75,5,0.2348,0.8098,0,0.2545,415.1293,105.6393,"20240430_Erie_WNS0904_2mm_Rep6_000013.tif",49,31,560,1181,129.4622,336.185,"6D220983-6161-46D2-96E8-9FC574052AF0",1,1041.5371,1.2483,54.9616,2043,0,0,0,0,63307,0.3323,"9:24:49","2025-12-02T09:24:49.181",0.21,3800000,7720000,146.785,,,,"No","Rotifer","Yes",,,0
204,"Rotifer",24577.5311,24649.8122,0.52,9.47,1,1,144,111,0.297,0.3192,0.5766,3.1332,947.483,0.7163,"2025-12-02",176.8985,282.259,177.1584,59.0364,260.141,7.7137,55,-20,0.3764,0.7265,0,0.1296,540.942,70.1277,"20240430_Erie_WNS0904_2mm_Rep6_000013.tif",49,36,948,1312,81.8483,393.005,"3BF0BA6E-C703-425D-9503-DD6FE0C504A0",1,1222.1395,1.2899,27.6336,2061,0,0,0,0,34540,0.3137,"9:24:51","2025-12-02T09:24:51.452",0.3733,2900000,11800000,165.725,,,,"No","Rotifer","Yes",,,0
205,"Rotifer",35018.9388,36064.9273,0.7978,9.47,1,1,78,538,0.81,0.9117,0.9677,1.0968,768.2159,1,"2025-12-02",211.1575,224.386,214.2879,129.4474,260.141,1,-75,0,0,1.2324,0,1,211.3107,211.3107,"20240430_Erie_WNS0904_2mm_Rep6_000013.tif",41,35,986,1312,82.3085,260.425,"285B0557-7373-44D0-9385-5EFAB29CF0C9",1,845.243,1.1003,41.4358,2061,0,0,0,0,46422,0.8404,"9:24:51","2025-12-02T09:24:51.452",0.059,4930000,5920000,194.135,,,,"No","Rotifer","Yes",,,0
206,"Rotifer",34347.8936,34347.8936,0.865,9.47,1,1,121,1475,0.865,0.939,0.9842,1.065,743.9982,1,"2025-12-02",209.1246,217.2835,209.1246,158.9067,260.266,1,-60,-90,0,1.1835,0,1,204.0401,204.0401,"20240430_Erie_WNS0904_2mm_Rep6_000013.tif",36,37,1047,1312,79.1099,241.485,"0E1737F5-B290-44B6-B11B-E7803800A9C1",1,816.1606,1.097,47.3009,2062,0,0,0,0,43906,0.8198,"9:24:51","2025-12-02T09:24:51.576",0.0375,4790000,5370000,203.605,,,,"No","Rotifer","Yes",,,0
207,"Rotifer",48638.1566,48638.1566,0.5442,9.47,1,1,601,1420,0.313,0.3795,0.739,2.6349,1056.6863,0.8542,"2025-12-02",248.8534,317.245,248.8534,101.2,260.781,6.1141,-75,10,0.5505,0.645,0,0.1636,638.7091,104.4648,"20240430_Erie_WNS0904_2mm_Rep6_000013.tif",54,36,493,1398,120.9422,411.945,"A47D4484-8F20-42FE-B85B-6C5725AE6C56",1,1486.3478,1.4066,61.3318,2066,0,0,0,0,89981,0.2914,"9:24:52","2025-12-02T09:24:52.081",0.2156,8070000,16700000,194.135,,,,"No","Rotifer","Yes",,,0
208,"Rotifer",31157.5729,31527.1394,0.4859,9.47,1,1,874,1139,0.239,0.2951,0.6317,3.3883,984.7332,0.6996,"2025-12-02",199.1759,294.0965,200.3537,60.2857,262.297,8.5273,-55,50,0.5999,0.625,0,0.1173,628.7823,73.7378,"20240430_Erie_WNS0904_2mm_Rep6_000013.tif",46,45,1026,1398,152.9277,393.005,"EDF8348D-4EE1-43F6-B90A-C35006FCE688",1,1405.0402,1.4268,51.936,2078,0,0,0,0,78299,0.4019,"9:24:53","2025-12-02T09:24:53.594",0.3228,4140000,13300000,184.665,,,,"No","Rotifer","Yes",,,0
209,"Rotifer",28948.4837,28948.4837,0.9199,9.47,1,1,593,1016,0.9246,0.9097,0.9956,1.0993,685.2208,1,"2025-12-02",191.9853,198.6067,191.9853,73.6571,263.172,1,35,-75,0,1.103,0,1,193.1833,193.1833,"20240430_Erie_WNS0904_2mm_Rep6_000013.tif",35,35,392,1525,125.0041,213.075,"BE513FE5-A36D-4718-A87D-1A294EDBCDB5",1,772.7331,1.1277,58.5194,2085,0,0,0,0,60252,0.8598,"9:24:54","2025-12-02T09:24:54.478",0.0333,3710000,4100000,184.665,,,,"No","Rotifer","Yes",,,0
210,"Rotifer",19503.193,19503.193,0.9127,9.47,1,1,311,1185,0.9208,0.9327,0.9951,1.0722,575.5411,1,"2025-12-02",157.5825,163.884,157.5825,88.5862,263.172,1,-40,-90,0,1.0761,0,1,162.812,162.812,"20240430_Erie_WNS0904_2mm_Rep6_000013.tif",31,32,491,1525,121.0256,175.195,"B516F430-77CC-4925-9F16-33FA9B5684C9",1,651.2481,1.1315,51.2739,2085,0,0,0,0,42480,0.9162,"9:24:54","2025-12-02T09:24:54.478",0.0385,2050000,2300000,156.255,,,,"No","Rotifer","Yes",,,0
211,"Rotifer",22920.9127,22920.9127,0.7858,9.47,1,1,125,1660,0.8315,0.9688,0.97,1.0322,622.0862,1,"2025-12-02",170.8327,178.6146,170.8327,134.8065,268.219,1,-85,0,0,1.1954,0,1,170.3206,170.3206,"20240430_Erie_WNS0904_2mm_Rep6_000014.tif",35,30,1064,0,72.183,203.605,"40AF3334-2CCB-4B99-A496-5FA03AC4FB94",1,681.2822,1.0952,38.7639,2125,0,0,0,0,28801,0.9019,"9:24:59","2025-12-02T09:24:59.522",0.0436,2610000,2980000,146.785,,,,"No","Rotifer","Yes",,,0
212,"Rotifer",21347.4248,21347.4248,0.6927,9.47,1,1,586,44,0.7608,0.8946,0.9337,1.1178,616.5595,1,"2025-12-02",164.8647,175.9839,164.8647,121.4032,273.391,1,-80,0,0,1.2917,0,1,172.282,172.282,"20240430_Erie_WNS0904_2mm_Rep6_000014.tif",37,29,1084,548,82.9496,222.545,"93324362-286D-4AD4-B32F-DDC67B904C3B",1,689.1281,1.1177,41.8793,2166,0,0,0,0,31272,0.9009,"9:25:04","2025-12-02T09:25:04.691",0.0632,2350000,2850000,137.315,,,,"No","Rotifer","Yes",,,0
213,"Rotifer",17887.0387,17887.0387,0.7379,9.47,1,1,909,1649,0.7978,0.9151,0.9508,1.0928,569.1896,1,"2025-12-02",150.9122,161.5165,150.9122,173.8276,273.641,1,-30,-90,0,1.2218,0,1,158.8893,158.8893,"20240430_Erie_WNS0904_2mm_Rep6_000014.tif",28,34,252,773,97.9543,194.135,"5B47E1C5-3F9F-4E56-BB94-669547EEDCC2",1,635.5573,1.1166,50.4786,2168,0,0,0,0,32129,0.8558,"9:25:04","2025-12-02T09:25:04.944",0.0657,1800000,2210000,127.845,,,,"No","Rotifer","Yes",,,0
214,"Rotifer",49097.7277,50094.5351,0.5551,9.47,1,1,58,370,0.5116,0.6444,0.8288,1.5519,1002.1883,0.9683,"2025-12-02",250.0263,298.8315,252.5517,104.3524,274.781,2.4707,-65,10,0.0216,0.9789,0,0.4047,411.1691,166.4194,"20240430_Erie_WNS0904_2mm_Rep6_000014.tif",50,40,935,773,74.264,402.475,"9163282D-B5A5-46B0-B15D-9CFD509B8899",1,1155.1771,1.1527,36.8169,2177,0,0,0,0,55698,0.6969,"9:25:06","2025-12-02T09:25:06.078",0.1633,8180000,1.4e+07,194.135,,,,"No","Rotifer","Yes",,,0
215,"Rotifer",23927.9384,23927.9384,0.7469,9.47,1,1,190,415,0.7913,0.8862,0.9511,1.1284,647.6069,1,"2025-12-02",174.5451,186.7692,174.5451,142.3731,275.031,1,60,0,0,1.2806,0,1,181.1774,181.1774,"20240430_Erie_WNS0904_2mm_Rep6_000014.tif",36,31,219,1017,76.1332,232.015,"386D18CF-CFB8-46C8-8679-70AAF4447C69",1,724.7097,1.1191,42.5025,2179,0,0,0,0,31443,0.871,"9:25:06","2025-12-02T09:25:06.330",0.0655,2780000,3410000,156.255,,,,"No","Rotifer","Yes",,,0
216,"Rotifer",31379.2669,31379.2669,0.802,9.47,1,1,506,1331,0.8375,0.8904,0.9735,1.1231,718.3412,1,"2025-12-02",199.8833,209.3921,199.8833,82.8194,275.156,1,-30,-90,0,1.1964,0,1,201.8407,201.8407,"20240430_Erie_WNS0904_2mm_Rep6_000014.tif",34,38,384,1017,117.635,241.485,"457B8A40-5BBA-4962-AD80-8F831E3C0306",1,807.363,1.1239,56.1357,2180,0,0,0,0,60582,0.8793,"9:25:06","2025-12-02T09:25:06.456",0.0454,4180000,4810000,184.665,,,,"No","Rotifer","Yes",,,0
217,"Rotifer",30419.6035,30419.6035,0.6841,9.47,1,1,321,1705,0.7207,0.8779,0.9201,1.1391,733.7706,1,"2025-12-02",196.8031,214.916,196.8031,143.0405,276.922,1,-40,50,0,1.3448,0,1,200.692,200.692,"20240430_Erie_WNS0904_2mm_Rep6_000014.tif",33,39,831,1139,81.4283,269.895,"C30CCCBB-2E8D-465F-8C5E-C0FBFC2B03FB",1,802.7681,1.094,42.9525,2194,0,0,0,0,40877,0.783,"9:25:08","2025-12-02T09:25:08.223",0.0843,3990000,5200000,165.725,,,,"No","Rotifer","Yes",,,0
218,"Rotifer",26317.8081,26317.8081,0.7965,9.47,1,1,360,1457,0.847,0.9656,0.9737,1.0356,661.1604,1,"2025-12-02",183.0543,190.1889,183.0543,148.0769,279.813,1,-60,45,0,1.2339,0,1,180.3651,180.3651,"20240430_Erie_WNS0904_2mm_Rep6_000014.tif",35,33,240,1500,90.2803,222.545,"C44F552E-F0E4-41E8-AAB8-A14905F7D358",1,721.4606,1.0912,55.6289,2217,0,0,0,0,40265,0.8872,"9:25:11","2025-12-02T09:25:11.121",0.0375,3210000,3600000,156.255,,,,"No","Rotifer","Yes",,,0
219,"Rotifer",37488.501,37488.501,0.3941,9.47,1,1,203,1498,0.1079,0.3659,0.4952,2.7332,1115.3245,0.6784,"2025-12-02",218.4762,336.185,218.4762,141.775,283.719,6.4312,25,-75,0.3325,0.7504,0,0.1555,586.7921,91.241,"20240430_Erie_WNS0904_2mm_Rep6_000014.tif",41,57,931,1635,98.6064,440.355,"26EF03AF-A38A-4150-9A49-33EC33C012BF",1,1356.0661,1.2158,48.721,2248,0,0,0,0,58868,0.0877,"9:25:15","2025-12-02T09:25:15.031",0.3501,5460000,19900000,175.195,,,,"No","Rotifer","Yes",,,0
220,"Rotifer",35765.812,35765.812,0.7454,9.47,1,1,117,1554,0.7821,0.9276,0.9514,1.0781,767.6628,1,"2025-12-02",213.3974,224.1236,213.3974,157,283.859,1,50,-45,0,1.2928,0,1,208.7751,208.7751,"20240430_Erie_WNS0904_2mm_Rep6_000014.tif",39,35,1025,1635,68.4861,269.895,"1082104D-C5E0-49C3-A1AD-0026BB376A35",1,835.1006,1.0878,41.6607,2249,0,0,0,0,39311,0.8632,"9:25:15","2025-12-02T09:25:15.156",0.0479,5090000,5890000,184.665,,,,"No","Rotifer","Yes",,,0
221,"Rotifer",20849.2017,20849.2017,0.8561,9.47,1,1,981,491,0.8763,0.9666,0.9844,1.0345,596.3287,1,"2025-12-02",162.9295,169.9335,162.9295,150.1356,285.75,1,70,0,0,1.1823,0,1,164.1987,164.1987,"20240430_Erie_WNS0904_2mm_Rep6_000015.tif",34,30,393,176,105.7243,194.135,"56397583-7673-4969-98A0-E95E66F64C16",1,656.7947,1.1014,54.0025,2264,0,0,0,0,39118,0.889,"9:25:17","2025-12-02T09:25:17.048",0.0412,2260000,2570000,146.785,,,,"No","Rotifer","Yes",,,0
222,"Rotifer",18307.1737,18307.1737,0.8903,9.47,1,1,222,613,0.9176,0.99,0.9929,1.0101,557.4212,1,"2025-12-02",152.6742,157.8336,152.6742,136.8571,288.766,1,65,0,0,1.1365,0,1,154.1543,154.1543,"20240430_Erie_WNS0904_2mm_Rep6_000015.tif",31,30,934,442,89.5419,175.195,"93D4102E-5670-4C38-BC9A-ECFDCACC6B8C",1,616.6173,1.1062,49.2212,2288,0,0,0,0,29907,0.8965,"9:25:20","2025-12-02T09:25:20.074",0.0327,1860000,2060000,146.785,,,,"No","Rotifer","Yes",,,0
223,"Rotifer",25373.742,25373.742,0.7997,9.47,1,1,796,967,0.8396,0.9435,0.9741,1.0599,649.7481,1,"2025-12-02",179.7411,187.8214,179.7411,68.9394,288.891,1,20,-90,0,1.1851,0,1,179.7906,179.7906,"20240430_Erie_WNS0904_2mm_Rep6_000015.tif",31,36,1008,442,141.8222,213.075,"8801E197-1D49-4304-ADB4-903F621FD874",1,719.1622,1.1068,50.0285,2289,0,0,0,0,61409,0.8602,"9:25:20","2025-12-02T09:25:20.200",0.043,3040000,3470000,156.255,,,,"No","Rotifer","Yes",,,0
224,"Rotifer",35018.9388,35018.9388,0.789,9.47,1,1,185,1854,0.8147,0.9135,0.969,1.0947,756.6975,1,"2025-12-02",211.1575,220.704,211.1575,96.5405,291.922,1,15,-90,0,1.2488,0,1,208.5372,208.5372,"20240430_Erie_WNS0904_2mm_Rep6_000015.tif",35,41,0,853,60.5674,260.425,"F697D06F-83C4-4CD2-9BAA-40C4F941A0CF",1,834.1489,1.1024,30.3257,2313,0,0,0,0,34160,0.8361,"9:25:23","2025-12-02T09:25:23.227",0.0433,4930000,5630000,194.135,,,,"No","Rotifer","Yes",,,0
225,"Rotifer",40726.3054,40726.3054,0.6757,9.47,1,1,296,1832,0.664,0.8164,0.909,1.2249,854.5681,1,"2025-12-02",227.7155,252.2704,227.7155,118.5349,292.297,1,40,-70,0,1.3904,0,1,234.9857,234.9857,"20240430_Erie_WNS0904_2mm_Rep6_000015.tif",39,42,149,853,63.6297,326.715,"080FBB68-3037-4463-B7AB-E7D9A9B5ADFA",1,939.943,1.0999,37.605,2316,0,0,0,0,40723,0.719,"9:25:23","2025-12-02T09:25:23.605",0.0973,6180000,8410000,194.135,,,,"No","Rotifer","Yes",,,0
226,"Rotifer",34273.4009,34273.4009,0.7266,9.47,1,1,690,1284,0.6647,0.7165,0.8996,1.3956,815.546,0.9635,"2025-12-02",208.8977,239.644,208.8977,92.2073,292.938,1.8413,70,-35,0.0827,0.9237,0,0.5431,302.4558,164.266,"20240430_Erie_WNS0904_2mm_Rep6_000015.tif",43,38,544,853,119.5758,279.365,"5AF1270F-2500-415D-B86A-67617D5D5201",1,933.4437,1.1446,62.3969,2321,0,0,0,0,66245,0.6217,"9:25:24","2025-12-02T09:25:24.235",0.1283,4770000,7210000,184.665,,,,"No","Rotifer","Yes",,,0
227,"Rotifer",33454.8947,33454.8947,0.8291,9.47,1,1,993,1534,0.8403,0.9084,0.9766,1.1008,736.7044,1,"2025-12-02",206.3882,214.916,206.3882,154.3836,295.453,1,15,-90,0,1.1769,0,1,205.1889,205.1889,"20240430_Erie_WNS0904_2mm_Rep6_000015.tif",35,39,301,974,90.9079,241.485,"9862F6CC-B305-4491-9EB1-30FA86902716",1,820.7554,1.1141,62.7059,2341,0,0,0,0,49363,0.8362,"9:25:26","2025-12-02T09:25:26.758",0.0397,4600000,5200000,194.135,,,,"No","Rotifer","Yes",,,0
228,"Rotifer",34347.8936,34347.8936,0.9136,9.47,1,1,572,496,0.914,0.9519,0.9938,1.0506,738.2263,1,"2025-12-02",209.1246,215.7058,209.1246,108.6081,300.125,1,-55,0,0,1.1449,0,1,202.6533,202.6533,"20240430_Erie_WNS0904_2mm_Rep6_000015.tif",37,36,622,1349,103.0234,232.015,"2570FE0F-A880-45CA-BFF3-1C148A5CF0DE",1,810.6131,1.0981,60.327,2378,0,0,0,0,57178,0.8933,"9:25:31","2025-12-02T09:25:31.423",0.0305,4790000,5260000,203.605,,,,"No","Rotifer","Yes",,,0
229,"Rotifer",21133.7521,21133.7521,0.8889,9.47,1,1,705,210,0.8907,0.902,0.9878,1.1087,601.9549,1,"2025-12-02",164.0376,172.301,164.0376,148.6885,300.625,1,20,-35,0,1.0806,0,1,170.8951,170.8951,"20240430_Erie_WNS0904_2mm_Rep6_000015.tif",33,32,958,1349,95.869,184.665,"9D43F4F3-2904-4192-A647-ADAF264D4628",1,683.5806,1.1356,49.5384,2382,0,0,0,0,35855,0.821,"9:25:31","2025-12-02T09:25:31.928",0.048,2310000,2680000,156.255,,,,"No","Rotifer","Yes",,,0
230,"Rotifer",20849.2017,20849.2017,0.7102,9.47,1,1,956,1124,0.7724,0.8984,0.9408,1.1131,606.5582,1,"2025-12-02",162.9295,172.5642,162.9295,117.7581,301,1,-90,0,0,1.1954,0,1,170.3206,170.3206,"20240430_Erie_WNS0904_2mm_Rep6_000015.tif",36,29,30,1480,135.4,203.605,"58E62F4C-CAAC-4CAE-BA20-FCB3B7E41A88",1,681.2822,1.1232,48.2189,2385,0,0,0,0,50098,0.8731,"9:25:32","2025-12-02T09:25:32.307",0.0558,2260000,2690000,137.315,,,,"No","Rotifer","Yes",,,0
231,"Rotifer",31009.8541,31009.8541,0.8523,9.47,1,1,834,1721,0.7465,0.7027,0.9526,1.423,766.9062,0.9733,"2025-12-02",198.7032,224.6492,198.7032,139.6173,304.031,1.9604,-45,25,0.1498,0.8697,0,0.5101,299.4359,152.7447,"20240430_Erie_WNS0904_2mm_Rep6_000015.tif",39,38,685,1622,92.7824,260.425,"1E2FBBFF-7C80-4282-A4FA-44B4C483B288",1,904.3613,1.1792,51.0598,2409,0,0,0,0,47319,0.7104,"9:25:35","2025-12-02T09:25:35.332",0.1155,4110000,5940000,184.665,,,,"No","Rotifer","Yes",,,0
232,"Rotifer",26536.1304,26536.1304,0.8714,9.47,1,1,659,1447,0.8897,0.9173,0.9884,1.0901,662.5354,1,"2025-12-02",183.812,191.7675,183.812,144.0606,306.172,1,10,-70,0,1.1476,0,1,185.6745,185.6745,"20240430_Erie_WNS0904_2mm_Rep6_000015.tif",34,36,854,1779,104.8374,213.075,"25702BC3-F089-455D-B611-8F6574486F09",1,742.698,1.121,59.769,2426,0,0,0,0,47072,0.856,"9:25:37","2025-12-02T09:25:37.476",0.0415,3250000,3690000,175.195,,,,"No","Rotifer","Yes",,,0
233,"Rotifer",18939.3453,18939.3453,0.6444,9.47,1,1,817,863,0.5763,0.6435,0.8496,1.5539,652.2841,0.9758,"2025-12-02",155.2879,187.8214,155.2879,88.4058,306.922,2.4783,20,-55,0.1002,0.9089,0,0.4035,276.1073,111.408,"20240430_Erie_WNS0904_2mm_Rep6_000015.tif",30,38,1066,1779,135.9242,250.955,"BBE4435C-7A56-4A61-883E-A822D0432C9D",1,775.0305,1.1882,57.4223,2432,0,0,0,0,46622,0.4752,"9:25:38","2025-12-02T09:25:38.233",0.1732,1960000,3470000,127.845,,,,"No","Rotifer","Yes",,,0
234,"Rotifer",29903.9682,29903.9682,0.744,9.47,1,1,265,417,0.6824,0.6498,0.9248,1.5389,759.3453,0.9861,"2025-12-02",195.1279,221.4929,195.1279,119.6118,307.938,2.4218,-50,35,0.1737,0.852,0,0.4129,327.887,135.3882,"20240430_Erie_WNS0904_2mm_Rep6_000016.tif",35,38,46,104,87.8485,279.365,"94FA6BC3-8A2B-4598-8237-6F74E2828153",1,926.5505,1.2202,48.1991,2440,0,0,0,0,43485,0.6048,"9:25:39","2025-12-02T09:25:39.241",0.119,3890000,5690000,175.195,,,,"No","Rotifer","Yes",,,0
235,"Rotifer",22562.3148,22562.3148,0.8557,9.47,1,1,378,553,0.882,0.9413,0.9861,1.0624,616.3142,1,"2025-12-02",169.4911,175.9839,169.4911,105.7143,311.094,1,-80,0,0,1.1306,0,1,171.7074,171.7074,"20240430_Erie_WNS0904_2mm_Rep6_000016.tif",34,31,336,220,101.5635,194.135,"D669B159-BC90-426D-8067-D3649F5AADF1",1,686.8297,1.1144,50.1589,2465,0,0,0,0,40016,0.8937,"9:25:42","2025-12-02T09:25:42.394",0.0369,2550000,2850000,156.255,,,,"No","Rotifer","Yes",,,0
236,"Rotifer",40046.8638,40046.8638,0.7748,9.47,1,1,367,1261,0.8088,0.9118,0.9654,1.0967,801.1023,1,"2025-12-02",225.808,235.4346,225.808,112.5625,311.844,1,-85,0,0,1.2225,0,1,220.7807,220.7807,"20240430_Erie_WNS0904_2mm_Rep6_000016.tif",42,36,890,220,92.7464,269.895,"870C7C11-4103-4094-863A-283BC815E4E5",1,883.123,1.1024,59.4851,2471,0,0,0,0,58523,0.8755,"9:25:43","2025-12-02T09:25:43.150",0.0409,6030000,6830000,203.605,,,,"No","Rotifer","Yes",,,0
237,"Rotifer",25373.742,25446.2452,0.627,9.47,1,1,347,1033,0.5407,0.6384,0.8491,1.5664,753.4114,0.9476,"2025-12-02",179.7411,219.1254,179.9977,74.0625,311.969,2.5248,-75,10,0.0853,0.9214,0,0.3961,313.4792,124.1598,"20240430_Erie_WNS0904_2mm_Rep6_000016.tif",42,32,1084,220,127.1085,288.835,"D65CFB65-E6C0-4E1B-A67A-501F60BC787D",1,875.278,1.1618,47.3145,2472,0,0,0,0,55038,0.5342,"9:25:43","2025-12-02T09:25:43.277",0.1797,3040000,5510000,146.785,,,,"No","Rotifer","Yes",,,0
238,"Rotifer",34347.8936,34347.8936,0.7814,9.47,1,1,516,672,0.802,0.911,0.9637,1.0977,753.5222,1,"2025-12-02",209.1246,220.1775,209.1246,106.5616,312.734,1,-90,0,0,1.2572,0,1,207.1503,207.1503,"20240430_Erie_WNS0904_2mm_Rep6_000016.tif",42,34,130,357,107.3099,260.425,"6168A9CB-3979-456D-8979-86192C290170",1,828.6013,1.0996,56.7421,2478,0,0,0,0,59557,0.8638,"9:25:44","2025-12-02T09:25:44.033",0.0502,4790000,5590000,184.665,,,,"No","Rotifer","Yes",,,0
239,"Rotifer",21062.5771,21062.5771,0.7631,9.47,1,1,534,1154,0.8191,0.9269,0.9636,1.0789,604.7087,1,"2025-12-02",163.7611,172.8275,163.7611,75.2581,314.375,1,70,0,0,1.2093,0,1,168.3593,168.3593,"20240430_Erie_WNS0904_2mm_Rep6_000016.tif",35,29,1168,357,136.8123,203.605,"BF660FB3-660E-4D64-B1CA-3688CAD823DC",1,673.4373,1.1137,48.229,2491,0,0,0,0,51031,0.894,"9:25:45","2025-12-02T09:25:45.672",0.0525,2300000,2700000,137.315,,,,"No","Rotifer","Yes",,,0
240,"Rotifer",31823.0666,31823.0666,0.9779,9.47,1,1,599,985,0.9219,0.8835,0.997,1.1319,717.29,1,"2025-12-02",201.2918,208.6033,201.2918,79.4722,318.406,1,-60,0,0,1.092,0,1,203.8022,203.8022,"20240430_Erie_WNS0904_2mm_Rep6_000016.tif",36,36,654,811,125.0134,222.545,"D3F7D8B7-125D-4AA5-8E83-835F964C2B1E",1,815.2089,1.1365,59.3006,2523,0,0,0,0,65132,0.8457,"9:25:49","2025-12-02T09:25:49.708",0.035,4270000,4750000,203.605,,,,"No","Rotifer","Yes",,,0
241,"Rotifer",38916.5018,38916.5018,0.524,9.47,1,1,973,1423,0.4629,0.4821,0.7866,2.0741,915.285,0.9291,"2025-12-02",222.5984,272.2625,222.5984,115.934,319.031,4.2826,40,-55,0.4072,0.7106,0,0.2335,486.3987,113.5764,"20240430_Erie_WNS0904_2mm_Rep6_000016.tif",44,45,284,930,106.7013,345.655,"C550B723-6C64-461B-9981-B19024B16214",1,1199.9503,1.311,61.138,2528,0,0,0,0,65728,0.5219,"9:25:50","2025-12-02T09:25:50.338",0.1824,5780000,10600000,165.725,,,,"No","Rotifer","Yes",,,0
242,"Rotifer",22490.6634,22490.6634,0.8702,9.47,1,1,697,26,0.8994,0.9607,0.9896,1.0409,612.6171,1,"2025-12-02",169.2218,176.5104,169.2218,122.8095,319.531,1,25,-60,0,1.1437,0,1,169.7462,169.7462,"20240430_Erie_WNS0904_2mm_Rep6_000016.tif",32,32,699,930,78.2545,194.135,"9356C005-54F1-443E-ACE7-F9D018D85A7F",1,678.9848,1.1083,45.2937,2532,0,0,0,0,30754,0.9194,"9:25:50","2025-12-02T09:25:50.842",0.0413,2540000,2880000,156.255,,,,"No","Rotifer","Yes",,,0
